Data,Zamkniecie,logprices,logrates
4/13/2020,2168.87,3.336233522,0.026016176
4/14/2020,2283.32,3.358566781,0.022333259
4/15/2020,2307.68,3.363175586,0.004608805
4/16/2020,2408.19,3.381690749,0.018515162
4/17/2020,2375,3.375663614,-0.006027135
4/20/2020,2393.61,3.379053391,0.003389777
4/21/2020,2328.12,3.367005362,-0.012048029
4/22/2020,2363.49,3.373553769,0.006548407
4/23/2020,2399.45,3.380111704,0.006557935
4/24/2020,2410.22,3.382056686,0.001944981
4/27/2020,2376,3.375846436,-0.00621025
4/28/2020,2314.08,3.364378369,-0.011468067
4/29/2020,2372.71,3.375244661,0.010866292
4/30/2020,2474,3.393399695,0.018155035
5/1/2020,2286.04,3.359083825,-0.03431587
5/4/2020,2315.99,3.36473668,0.005652855
5/5/2020,2317.8,3.365075959,0.000339279
5/6/2020,2351.26,3.371300656,0.006224697
5/7/2020,2367.61,3.374310166,0.00300951
5/8/2020,2379.61,3.376505785,0.00219562
5/11/2020,2409,3.3818368,0.005331015
5/12/2020,2356.95,3.37235037,-0.00948643
5/13/2020,2367.92,3.374367026,0.002016656
5/14/2020,2388.85,3.378188881,0.003821855
5/15/2020,2409.78,3.381977396,0.003788515
5/18/2020,2426.26,3.384937338,0.002959943
5/19/2020,2449.33,3.389047302,0.004109964
5/20/2020,2497.94,3.397582003,0.008534701
5/21/2020,2446.74,3.388587822,-0.00899418
5/22/2020,2436.88,3.386834144,-0.001753678
5/26/2020,2421.86,3.384149034,-0.002685109
5/27/2020,2410.39,3.382087317,-0.002061717
5/28/2020,2401.1,3.380410248,-0.001677069
5/29/2020,2442.37,3.387811457,0.007401209
6/1/2020,2471.04,3.392879776,0.005068319
6/2/2020,2472.41,3.393120491,0.000240716
6/3/2020,2478.4,3.3941714,0.001050909
6/4/2020,2460.6,3.39104102,-0.003130381
6/5/2020,2483,3.39497672,0.0039357
6/8/2020,2524.06,3.402099674,0.007122955
6/9/2020,2600.86,3.415116975,0.013017301
6/10/2020,2647.45,3.422827767,0.007710791
6/11/2020,2557.96,3.407893749,-0.014934018
6/12/2020,2545.02,3.4056912,-0.002202549
6/15/2020,2572.68,3.41038577,0.004694571
6/16/2020,2615.27,3.417516532,0.007130762
6/17/2020,2640.98,3.421765112,0.00424858
6/18/2020,2653.98,3.423897646,0.002132533
6/19/2020,2675.01,3.42732541,0.003427764
6/22/2020,2713.82,3.433581039,0.006255629
6/23/2020,2764.41,3.441602455,0.008021417
6/24/2020,2734.4,3.436862045,-0.00474041
6/25/2020,2754.58,3.44005539,0.003193345
6/26/2020,2692.87,3.430215388,-0.009840002
6/29/2020,2680.38,3.428196369,-0.002019019
6/30/2020,2758.82,3.440723366,0.012526997
7/1/2020,2878.7,3.459196408,0.018473042
7/2/2020,2890.3,3.460942923,0.001746515
7/6/2020,3057.04,3.485301121,0.024358198
7/7/2020,3000.12,3.477138626,-0.008162495
7/8/2020,3081.11,3.488707204,0.011568577
7/9/2020,3182.63,3.502786152,0.014078949
7/10/2020,3200,3.505149978,0.002363826
7/13/2020,3104,3.491921713,-0.013228266
7/14/2020,3084,3.489114369,-0.002807343
7/15/2020,3008.87,3.478403424,-0.010710945
7/16/2020,2999.9,3.477106778,-0.001296646
7/17/2020,2961.97,3.471580656,-0.005526122
7/20/2020,3196.84,3.504720901,0.033140245
7/21/2020,3138.29,3.496693073,-0.008027828
7/22/2020,3099.91,3.491349085,-0.005343988
7/23/2020,2986.55,3.47516979,-0.016179295
7/24/2020,3008.91,3.478409198,0.003239408
7/27/2020,3055.21,3.485041067,0.006631869
7/28/2020,3000.33,3.477169024,-0.007872042
7/29/2020,3033.53,3.481948294,0.00477927
7/30/2020,3051.88,3.484567453,0.002619159
7/31/2020,3164.68,3.500329802,0.015762349
8/3/2020,3111.89,3.493024237,-0.007305565
8/4/2020,3138.83,3.496767795,0.003743558
8/5/2020,3205.03,3.505832099,0.009064304
8/6/2020,3225,3.508529719,0.00269762
8/7/2020,3167.46,3.500711139,-0.00781858
8/10/2020,3148.16,3.498056797,-0.002654343
8/11/2020,3080.67,3.488645179,-0.009411617
8/12/2020,3162.24,3.499994828,0.011349648
8/13/2020,3161.02,3.499827244,-0.000167584
8/14/2020,3148.02,3.498037483,-0.001789761
8/17/2020,3182.41,3.50275613,0.004718648
8/18/2020,3312.49,3.520154576,0.017398445
8/19/2020,3260.48,3.513281541,-0.006873035
8/20/2020,3297.37,3.518167682,0.004886142
8/21/2020,3284.72,3.516498355,-0.001669328
8/24/2020,3307.46,3.519494601,0.002996246
8/25/2020,3346.49,3.524589532,0.005094931
8/26/2020,3441.85,3.536791939,0.012202408
8/27/2020,3400,3.531478917,-0.005313022
8/28/2020,3401.8,3.531708777,0.00022986
8/31/2020,3450.96,3.537939925,0.006231149
9/1/2020,3499.12,3.543958837,0.006018911
9/2/2020,3531.45,3.547953062,0.003994225
9/3/2020,3368,3.527372083,-0.020580979
9/4/2020,3294.62,3.51780533,-0.009566752
9/8/2020,3149.84,3.498288494,-0.019516837
9/9/2020,3268.61,3.514363105,0.016074611
9/10/2020,3175.11,3.501758776,-0.012604329
9/11/2020,3116.22,3.493628111,-0.008130665
9/14/2020,3102.97,3.491777577,-0.001850534
9/15/2020,3156.13,3.499154883,0.007377307
9/16/2020,3078.1,3.488282725,-0.010872158
9/17/2020,3008.73,3.478383216,-0.009899509
9/18/2020,2954.91,3.470544258,-0.007838959
9/21/2020,2960.47,3.471360665,0.000816407
9/22/2020,3128.99,3.495404175,0.024043511
9/23/2020,2999.86,3.477100987,-0.018303188
9/24/2020,3019.79,3.479976743,0.002875755
9/25/2020,3095.13,3.490678895,0.010702152
9/28/2020,3174.05,3.501613764,0.010934869
9/29/2020,3144.88,3.497604079,-0.004009685
9/30/2020,3148.73,3.498135422,0.000531343
10/1/2020,3221.26,3.50802578,0.009890358
10/2/2020,3125,3.494850022,-0.013175758
10/5/2020,3199.2,3.505041391,0.010191369
10/6/2020,3099.96,3.49135609,-0.013685301
10/7/2020,3195.69,3.504564644,0.013208554
10/8/2020,3190.55,3.503865555,-0.000699089
10/9/2020,3286.65,3.516753458,0.012887903
10/12/2020,3442.93,3.536928193,0.020174735
10/13/2020,3443.63,3.537016483,8.82897E-05
10/14/2020,3363.71,3.526818546,-0.010197936
10/15/2020,3338.65,3.523570893,-0.003247653
10/16/2020,3272.71,3.514907523,-0.00866337
10/19/2020,3207.21,3.506127397,-0.008780126
10/20/2020,3217.01,3.507452411,0.001325014
10/21/2020,3184.94,3.503101255,-0.004351156
10/22/2020,3176.4,3.501935187,-0.001166068
10/23/2020,3204.4,3.505746723,0.003811536
10/26/2020,3207.04,3.506104377,0.000357654
10/27/2020,3286.33,3.516711171,0.010606795
10/28/2020,3162.78,3.500068984,-0.016642188
10/29/2020,3211.01,3.506641658,0.006572674
10/30/2020,3036.15,3.482323224,-0.024318434
11/2/2020,3004.48,3.477769317,-0.004553907
11/3/2020,3048.41,3.484073378,0.00630406
11/4/2020,3241.16,3.510700471,0.026627093
11/5/2020,3322,3.521399628,0.010699158
11/6/2020,3311.37,3.52000771,-0.001391918
11/9/2020,3143.74,3.497446621,-0.022561089
11/10/2020,3035.02,3.482161557,-0.015285064
11/11/2020,3137.39,3.496568508,0.014406951
11/12/2020,3110.28,3.492799488,-0.00376902
11/13/2020,3128.81,3.495379191,0.002579703
11/16/2020,3131.06,3.49569139,0.000312199
11/17/2020,3135.66,3.496328966,0.000637576
11/18/2020,3105.46,3.49212594,-0.004203026
11/19/2020,3117.02,3.493739589,0.001613649
11/20/2020,3099.4,3.491277629,-0.00246196
11/23/2020,3098.39,3.491136082,-0.000141546
11/24/2020,3118.06,3.493884468,0.002748386
11/25/2020,3185.07,3.503118982,0.009234514
11/27/2020,3195.34,3.504517076,0.001398095
11/30/2020,3168.04,3.500790656,-0.00372642
12/1/2020,3220.08,3.507866661,0.007076005
12/2/2020,3203.53,3.505628795,-0.002237866
12/3/2020,3186.73,3.503345269,-0.002283527
12/4/2020,3162.58,3.50004152,-0.003303749
12/7/2020,3158,3.499412126,-0.000629394
12/8/2020,3177.29,3.502056856,0.00264473
12/9/2020,3104.2,3.491949695,-0.010107161
12/10/2020,3101.49,3.491570385,-0.000379309
12/11/2020,3116.42,3.493655983,0.002085598
12/14/2020,3156.97,3.499270455,0.005614472
12/15/2020,3165.12,3.50039018,0.001119725
12/16/2020,3240.96,3.510673671,0.010283491
12/17/2020,3236.08,3.510019249,-0.000654422
12/18/2020,3201.65,3.505373854,-0.004645396
12/21/2020,3206.18,3.505987901,0.000614047
12/22/2020,3206.52,3.506033953,4.60524E-05
12/23/2020,3185.27,3.503146251,-0.002887702
12/24/2020,3172.69,3.50142764,-0.001718612
12/28/2020,3283.96,3.516397859,0.014970219
12/29/2020,3322,3.521399628,0.00500177
12/30/2020,3285.85,3.516647734,-0.004751894
12/31/2020,3256.93,3.512808425,-0.003839309
1/4/2021,3186.63,3.50333164,-0.009476784
1/5/2021,3218.51,3.507654863,0.004323222
1/6/2021,3138.38,3.496705527,-0.010949335
1/7/2021,3162.16,3.499983841,0.003278313
1/8/2021,3182.7,3.502795704,0.002811863
1/11/2021,3114.21,3.493347895,-0.009447809
1/12/2021,3120.83,3.494270112,0.000922217
1/13/2021,3165.89,3.500495821,0.006225709
1/14/2021,3127.47,3.495193152,-0.005302669
1/15/2021,3104.25,3.49195669,-0.003236463
1/19/2021,3120.76,3.494260371,0.002303681
1/20/2021,3263.38,3.513667648,0.019407277
1/21/2021,3306.99,3.519432882,0.005765234
1/22/2021,3292.23,3.517490168,-0.001942714
1/25/2021,3294,3.517723595,0.000233427
1/26/2021,3326.13,3.521939219,0.004215625
1/27/2021,3232.58,3.509549282,-0.012389938
1/28/2021,3237.62,3.510225874,0.000676593
1/29/2021,3206.2,3.50599061,-0.004235264
2/1/2021,3342.88,3.524120787,0.018130177
2/2/2021,3380,3.5289167,0.004795913
2/3/2021,3312.53,3.52015982,-0.00875688
2/4/2021,3331,3.522574633,0.002414813
2/5/2021,3352.15,3.525323444,0.002748811
2/8/2021,3322.94,3.5215225,-0.003800944
2/9/2021,3305,3.519171464,-0.002351036
2/10/2021,3286.58,3.516744208,-0.002427256
2/11/2021,3262.13,3.513501264,-0.003242944
2/12/2021,3277.71,3.515570526,0.002069262
2/16/2021,3268.95,3.514408278,-0.001162248
2/17/2021,3308.64,3.519649516,0.005241238
2/18/2021,3328.23,3.522213331,0.002563815
2/19/2021,3249.9,3.511869998,-0.010343333
2/22/2021,3180.74,3.50252817,-0.009341827
2/23/2021,3194.5,3.504402892,0.001874722
2/24/2021,3159.53,3.499622483,-0.004780409
2/25/2021,3057.16,3.485318169,-0.014304315
2/26/2021,3092.93,3.490370091,0.005051922
3/1/2021,3146.14,3.497778044,0.007407953
3/2/2021,3094.53,3.490594697,-0.007183347
3/3/2021,3005,3.477844476,-0.012750221
3/4/2021,2977.57,3.47386198,-0.003982496
3/5/2021,3000.46,3.477187841,0.003325861
3/8/2021,2951.95,3.470108997,-0.007078844
3/9/2021,3062.85,3.486125728,0.016016731
3/10/2021,3057.64,3.485386351,-0.000739377
3/11/2021,3113.59,3.493261424,0.007875073
3/12/2021,3089.49,3.489886794,-0.00337463
3/15/2021,3081.68,3.48878754,-0.001099254
3/16/2021,3091.86,3.490219821,0.001432281
3/17/2021,3135.73,3.496338661,0.00611884
3/18/2021,3027.99,3.481154437,-0.015184224
3/19/2021,3074.96,3.487839471,0.006685034
3/22/2021,3110.87,3.492881863,0.005042392
3/23/2021,3137.5,3.496583734,0.003701872
3/24/2021,3087.07,3.489546477,-0.007037257
3/25/2021,3046.26,3.483766968,-0.005779509
3/26/2021,3052.03,3.484588798,0.00082183
3/29/2021,3075.73,3.487948209,0.00335941
3/30/2021,3055.29,3.485052439,-0.00289577
3/31/2021,3094.08,3.490531539,0.0054791
4/1/2021,3161,3.499824496,0.009292957
4/5/2021,3226.73,3.508762627,0.008938131
4/6/2021,3223.82,3.508370785,-0.000391842
4/7/2021,3279.39,3.515793068,0.007422283
4/8/2021,3299.3,3.518421807,0.002628739
4/9/2021,3372.2,3.527913324,0.009491517
4/12/2021,3379.39,3.528838315,0.000924991
4/13/2021,3400,3.531478917,0.002640602
4/14/2021,3333,3.522835314,-0.008643603
4/15/2021,3379.09,3.528799759,0.005964445
4/16/2021,3399.44,3.53140738,0.002607621
4/19/2021,3372.01,3.527888854,-0.003518526
4/20/2021,3334.69,3.523055467,-0.004833387
4/21/2021,3362.02,3.526600293,0.003544825
4/22/2021,3309.04,3.519702017,-0.006898276
4/23/2021,3340.88,3.523860877,0.00415886
4/26/2021,3409,3.532627001,0.008766125
4/27/2021,3417.43,3.533699628,0.001072626
4/28/2021,3458.5,3.53888778,0.005188152
4/29/2021,3471.31,3.540493399,0.001605619
4/30/2021,3467.42,3.54000645,-0.00048695
5/3/2021,3386.49,3.529749798,-0.010256652
5/4/2021,3311.87,3.520073281,-0.009676516
5/5/2021,3270.54,3.514619465,-0.005453816
5/6/2021,3306.37,3.519351452,0.004731987
5/7/2021,3291.61,3.517408373,-0.001943079
5/10/2021,3190.49,3.503857388,-0.013550985
5/11/2021,3223.91,3.508382909,0.004525522
5/12/2021,3151.94,3.498577942,-0.009804968
5/13/2021,3161.47,3.499889065,0.001311123
5/14/2021,3222.9,3.50824683,0.008357765
5/17/2021,3270.39,3.514599546,0.006352716
5/18/2021,3232.28,3.509508975,-0.005090571
5/19/2021,3231.8,3.509444477,-6.44984E-05
5/20/2021,3247.68,3.511573231,0.002128754
5/21/2021,3203.08,3.505567786,-0.006005445
5/24/2021,3244.99,3.511213363,0.005645577
5/25/2021,3259.05,3.513091023,0.001877661
5/26/2021,3265.16,3.513904468,0.000813444
5/27/2021,3230.11,3.509217312,-0.004687155
5/28/2021,3223.07,3.508269738,-0.000947574
6/1/2021,3218.65,3.507673754,-0.000595984
6/2/2021,3233.99,3.509738673,0.002064919
6/3/2021,3187.01,3.503383426,-0.006355246
6/4/2021,3206.22,3.505993319,0.002609893
6/7/2021,3198.01,3.504879817,-0.001113501
6/8/2021,3264.11,3.513764786,0.008884969
6/9/2021,3281.15,3.516026085,0.002261299
6/10/2021,3349.65,3.524999431,0.008973346
6/11/2021,3346.83,3.524633653,-0.000365777
6/14/2021,3383.87,3.52941367,0.004780017
6/15/2021,3383.13,3.529318686,-9.49839E-05
6/16/2021,3415.25,3.5334225,0.004103814
6/17/2021,3489.24,3.542730843,0.009308342
6/18/2021,3486.9,3.542439493,-0.00029135
6/21/2021,3453.96,3.538317304,-0.004122189
6/22/2021,3505.44,3.544742538,0.006425234
6/23/2021,3503.82,3.544541787,-0.000200751
6/24/2021,3449.08,3.537703268,-0.00683852
6/25/2021,3401.46,3.531665368,-0.0060379
6/28/2021,3443.89,3.537049271,0.005383903
6/29/2021,3448.14,3.537584891,0.000535619
6/30/2021,3440.16,3.536578642,-0.001006249
7/1/2021,3432.97,3.535670008,-0.000908634
7/2/2021,3510.98,3.545428356,0.009758347
7/6/2021,3675.74,3.565344784,0.019916429
7/7/2021,3696.58,3.567800109,0.002455325
7/8/2021,3731.41,3.571872971,0.004072862
7/9/2021,3719.34,3.570465881,-0.00140709
7/12/2021,3718.55,3.570373625,-9.22554E-05
7/13/2021,3677.36,3.565536148,-0.004837478
7/14/2021,3681.68,3.566046038,0.000509891
7/15/2021,3631.2,3.56005017,-0.005995869
7/16/2021,3573.63,3.553109585,-0.006940584
7/19/2021,3549.59,3.550178192,-0.002931393
7/20/2021,3573.19,3.55305611,0.002877918
7/21/2021,3585.2,3.554513388,0.001457278
7/22/2021,3638.03,3.560866276,0.006352888
7/23/2021,3656.64,3.563082206,0.00221593
7/26/2021,3699.82,3.568180596,0.00509839
7/27/2021,3626.39,3.559474508,-0.008706087
7/28/2021,3630.32,3.559944908,0.0004704
7/29/2021,3599.92,3.55629285,-0.003652059
7/30/2021,3327.59,3.52212981,-0.034163039
8/2/2021,3331.48,3.52263721,0.0005074
8/3/2021,3366.24,3.527145076,0.004507866
8/4/2021,3354.72,3.525656278,-0.001488798
8/5/2021,3375.99,3.528401152,0.002744874
8/6/2021,3344.94,3.524388332,-0.00401282
8/9/2021,3341.87,3.523989552,-0.00039878
8/10/2021,3320.68,3.521227026,-0.002762525
8/11/2021,3292.11,3.517474338,-0.003752689
8/12/2021,3303.5,3.518974311,0.001499973
8/13/2021,3293.97,3.517719639,-0.001254672
8/16/2021,3298.99,3.518380999,0.00066136
8/17/2021,3241.96,3.510807652,-0.007573347
8/18/2021,3201.22,3.505315522,-0.005492131
8/19/2021,3187.75,3.503484254,-0.001831267
8/20/2021,3199.95,3.505143192,0.001658938
8/23/2021,3265.87,3.513998893,0.008855701
8/24/2021,3305.78,3.519273948,0.005275054
8/25/2021,3299.18,3.518406011,-0.000867937
8/26/2021,3316,3.520614522,0.002208511
8/27/2021,3349.63,3.524996838,0.004382316
8/30/2021,3421.57,3.534225429,0.009228592
8/31/2021,3470.79,3.540428337,0.006202908
9/1/2021,3479,3.541454429,0.001026091
9/2/2021,3463.12,3.53946754,-0.001986888
9/3/2021,3478.05,3.541335821,0.001868281
9/7/2021,3509.29,3.545219259,0.003883438
9/8/2021,3525.5,3.547220719,0.00200146
9/9/2021,3484.16,3.542098091,-0.005122628
9/10/2021,3469.15,3.540223078,-0.001875012
9/13/2021,3457.17,3.538720736,-0.001502343
9/14/2021,3450,3.537819095,-0.000901641
9/15/2021,3475.79,3.541053529,0.003234434
9/16/2021,3488.24,3.542606358,0.001552828
9/17/2021,3462.52,3.539392291,-0.003214067
9/20/2021,3355.73,3.52578701,-0.01360528
9/21/2021,3343.63,3.524218213,-0.001568797
9/22/2021,3380.05,3.528923125,0.004704912
9/23/2021,3416,3.533517862,0.004594737
9/24/2021,3425.52,3.534726508,0.001208645
9/27/2021,3405.8,3.532219141,-0.002507366
9/28/2021,3315.96,3.520609283,-0.011609858
9/29/2021,3301.12,3.518661312,-0.001947971
9/30/2021,3285.04,3.516540662,-0.00212065
10/1/2021,3283.26,3.516305276,-0.000235386
10/4/2021,3189.78,3.503760731,-0.012544545
10/5/2021,3221,3.507990725,0.004229994
10/6/2021,3262.01,3.513485288,0.005494563
10/7/2021,3302.43,3.518833621,0.005348333
10/8/2021,3288.62,3.517013694,-0.001819927
10/11/2021,3246.3,3.511388652,-0.005625042
10/12/2021,3247.33,3.511526425,0.000137773
10/13/2021,3284.28,3.516440176,0.004913751
10/14/2021,3299.86,3.518495515,0.002055339
10/15/2021,3409.02,3.532629549,0.014134034
10/18/2021,3446.74,3.537408524,0.004778975
10/19/2021,3444.15,3.537082058,-0.000326467
10/20/2021,3415.06,3.533398338,-0.003683719
10/21/2021,3435.01,3.535928006,0.002529667
10/22/2021,3335.55,3.523167455,-0.012760551
10/25/2021,3320.37,3.521186481,-0.001980974
10/26/2021,3376.07,3.528411443,0.007224961
10/27/2021,3392.49,3.530518576,0.002107133
10/28/2021,3446.57,3.537387103,0.006868527
10/29/2021,3372.43,3.527942944,-0.009444159
11/1/2021,3318.11,3.520890779,-0.007052165
11/2/2021,3312.75,3.520188663,-0.000702117
11/3/2021,3384,3.529430354,0.009241692
11/4/2021,3477,3.541204691,0.011774336
11/5/2021,3518.99,3.546418033,0.005213342
11/8/2021,3488.98,3.54269848,-0.003719553
11/9/2021,3576.23,3.553425442,0.010726962
11/10/2021,3482.05,3.541835003,-0.011590439
11/11/2021,3472.5,3.540642254,-0.001192749
11/12/2021,3525.15,3.547177602,0.006535347
11/15/2021,3545.68,3.549699538,0.002521936
11/16/2021,3540.7,3.549089131,-0.000610407
11/17/2021,3549,3.550105999,0.001016868
11/18/2021,3696.06,3.567739013,0.017633013
11/19/2021,3676.57,3.565442839,-0.002296174
11/22/2021,3572.57,3.552980747,-0.012462092
11/23/2021,3580.04,3.553887879,0.000907132
11/24/2021,3580.41,3.553932761,4.48824E-05
11/26/2021,3504.56,3.5446335,-0.009299262
11/29/2021,3561.57,3.551641484,0.007007985
11/30/2021,3507.07,3.544944434,-0.00669705
12/1/2021,3443.72,3.537027833,-0.007916601
12/2/2021,3437.36,3.536225019,-0.000802814
12/3/2021,3389.79,3.530172794,-0.006052225
12/6/2021,3427.37,3.534960991,0.004788197
12/7/2021,3523.29,3.546948391,0.0119874
12/8/2021,3523.16,3.546932367,-1.60246E-05
12/9/2021,3483.42,3.542005841,-0.004926526
12/10/2021,3444.24,3.537093406,-0.004912435
12/13/2021,3391.35,3.530372613,-0.006720793
12/14/2021,3381.83,3.529151772,-0.00122084
12/15/2021,3466.3,3.539866147,0.010714375
12/16/2021,3377.42,3.528585071,-0.011281076
12/17/2021,3400.35,3.531523622,0.002938551
12/20/2021,3341.58,3.523951863,-0.007571759
12/21/2021,3408.34,3.532542911,0.008591049
12/22/2021,3420.74,3.534120066,0.001577155
12/23/2021,3421.37,3.534200043,7.99769E-05
12/27/2021,3393.39,3.530633776,-0.003566267
12/28/2021,3413.22,3.533164282,0.002530506
12/29/2021,3384.02,3.529432921,-0.003731361
12/30/2021,3372.89,3.528002178,-0.001430743
12/31/2021,3334.34,3.523009882,-0.004992295
1/3/2022,3408.09,3.532511055,0.009501173
1/4/2022,3350.44,3.525101845,-0.00740921
1/5/2022,3287.14,3.516818201,-0.008283644
1/6/2022,3265.08,3.513893827,-0.002924374
1/7/2022,3251.08,3.512027656,-0.00186617
1/10/2022,3229.72,3.509164873,-0.002862784
1/11/2022,3307.24,3.519465712,0.010300839
1/12/2022,3304.14,3.519058441,-0.000407271
1/13/2022,3224.28,3.508432749,-0.010625691
1/14/2022,3242.76,3.510914807,0.002482058
1/18/2022,3178.35,3.50220172,-0.008713087
1/19/2022,3125.98,3.494986195,-0.007215525
1/20/2022,3033.35,3.481922524,-0.013063671
1/21/2022,2852.86,3.45528046,-0.026642064
1/24/2022,2890.88,3.461030065,0.005749605
1/25/2022,2799.72,3.4471146,-0.013915465
1/26/2022,2777.45,3.443646249,-0.00346835
1/27/2022,2792.75,3.44603206,0.002385811
1/28/2022,2879.56,3.459326132,0.013294072
1/31/2022,2991.47,3.475884652,0.01655852
2/1/2022,3023.87,3.480563116,0.004678464
2/2/2022,3012.25,3.478891013,-0.001672103
2/3/2022,2776.91,3.443561804,-0.035329209
2/4/2022,3152.79,3.498695044,0.05513324
2/7/2022,3158.71,3.499509755,0.000814711
2/8/2022,3228.27,3.50896985,0.009460095
2/9/2022,3223.79,3.508366744,-0.000603106
2/10/2022,3180.07,3.50243668,-0.005930064
2/11/2022,3065.87,3.486553736,-0.015882944
2/14/2022,3103.34,3.491829359,0.005275623
2/15/2022,3130.21,3.495573475,0.003744115
2/16/2022,3162.01,3.499963239,0.004389765
2/17/2022,3093.05,3.490386941,-0.009576299
2/18/2022,3052.03,3.484588798,-0.005798142
2/22/2022,3003.95,3.4776927,-0.006896099
2/23/2022,2896.54,3.46187953,-0.015813169
2/24/2022,3027.16,3.481035376,0.019155846
2/25/2022,3075.77,3.487953857,0.006918481
2/28/2022,3071.26,3.487316584,-0.000637273
3/1/2022,3022.84,3.48041516,-0.006901423
