Data,Zamkniecie,logprices,logrates
1/2/2019,1054.68,3.023120711,0.004021044
1/3/2019,1025.47,3.01092296,-0.012197751
1/4/2019,1078.07,3.032646961,0.021724001
1/7/2019,1075.92,3.031779981,-0.00086698
1/8/2019,1085.37,3.035577813,0.003797833
1/9/2019,1081.65,3.034086755,-0.001491059
1/10/2019,1078.83,3.032953015,-0.00113374
1/11/2019,1064.47,3.027133426,-0.005819589
1/14/2019,1051.51,3.021813407,-0.005320019
1/15/2019,1086.51,3.036033728,0.014220321
1/16/2019,1089.51,3.037231221,0.001197493
1/17/2019,1099.12,3.041045111,0.00381389
1/18/2019,1107.3,3.0442653,0.003220189
1/22/2019,1078.63,3.032872495,-0.011392805
1/23/2019,1084.41,3.035193514,0.002321019
1/24/2019,1084,3.035029282,-0.000164232
1/25/2019,1101.51,3.041988444,0.006959162
1/28/2019,1079.86,3.033367454,-0.00862099
1/29/2019,1070.06,3.02940813,-0.003959324
1/30/2019,1097.99,3.040598385,0.011190255
1/31/2019,1125.89,3.051495962,0.010897577
2/1/2019,1118.62,3.04868258,-0.002813382
2/4/2019,1141.42,3.057445478,0.008762898
2/5/2019,1151.87,3.061403467,0.003957989
2/6/2019,1122.89,3.050337214,-0.011066253
2/7/2019,1105.91,3.043719785,-0.006617429
2/8/2019,1102.38,3.042331325,-0.00138846
2/11/2019,1102.12,3.042228884,-0.000102442
2/12/2019,1127.58,3.052147364,0.009918481
2/13/2019,1128.63,3.05255159,0.000404226
2/14/2019,1129.2,3.052770869,0.000219279
2/15/2019,1119.63,3.049074527,-0.003696343
2/19/2019,1126.51,3.051735051,0.002660525
2/20/2019,1120.59,3.049446743,-0.002288309
2/21/2019,1104.21,3.043051676,-0.006395067
2/22/2019,1116.56,3.047882065,0.00483039
2/25/2019,1117.33,3.04818146,0.000299394
2/26/2019,1122.01,3.049996728,0.001815268
2/27/2019,1122.89,3.050337214,0.000340487
2/28/2019,1126.55,3.051750472,0.001413258
3/1/2019,1148.52,3.060138562,0.00838809
3/4/2019,1153.42,3.061987478,0.001848915
3/5/2019,1169.19,3.067885092,0.005897615
3/6/2019,1164.94,3.066303558,-0.001581535
3/7/2019,1150.85,3.061018722,-0.005284836
3/8/2019,1149.97,3.060686511,-0.000332211
3/11/2019,1179.26,3.071609568,0.010923057
3/12/2019,1197.25,3.078184846,0.006575278
3/13/2019,1199.06,3.078840915,0.00065607
3/14/2019,1192.53,3.076469313,-0.002371602
3/15/2019,1190.3,3.075656434,-0.00081288
3/18/2019,1188.55,3.075017456,-0.000638977
3/19/2019,1202.46,3.080070638,0.005053182
3/20/2019,1226.43,3.088642765,0.008572127
3/21/2019,1236.13,3.092064147,0.003421381
3/22/2019,1207.65,3.081941086,-0.010123061
3/25/2019,1197.38,3.078232,-0.003709086
3/26/2019,1189.84,3.075488565,-0.002743435
3/27/2019,1178.01,3.071148977,-0.004339588
3/28/2019,1172.27,3.069027651,-0.002121326
3/29/2019,1176.89,3.070735873,0.001708222
4/1/2019,1198.98,3.078811939,0.008076066
4/2/2019,1205.54,3.081181625,0.002369686
4/3/2019,1210.81,3.083075999,0.001894374
4/4/2019,1219.45,3.086163998,0.003087999
4/5/2019,1211.45,3.083305494,-0.002858504
4/8/2019,1208.28,3.082167587,-0.001137907
4/9/2019,1202.69,3.0801537,-0.002013887
4/10/2019,1206.45,3.081509328,0.001355628
4/11/2019,1209.59,3.082638188,0.00112886
4/12/2019,1222.73,3.087330568,0.00469238
4/15/2019,1226.53,3.088678175,0.001347607
4/16/2019,1231.91,3.090578981,0.001900805
4/17/2019,1240.14,3.093470716,0.002891735
4/18/2019,1241.47,3.093936229,0.000465514
4/22/2019,1253.76,3.09821441,0.004278181
4/23/2019,1270.59,3.104005433,0.005791023
4/24/2019,1260.05,3.100387779,-0.003617654
4/25/2019,1267.34,3.102893142,0.002505364
4/26/2019,1277.42,3.106333711,0.003440569
4/29/2019,1296.2,3.112672017,0.006338306
4/30/2019,1198.96,3.078804694,-0.033867323
5/1/2019,1173.32,3.069416474,-0.009388221
5/2/2019,1166.51,3.066888466,-0.002528007
5/3/2019,1189.55,3.075382701,0.008494235
5/6/2019,1193.46,3.076807868,0.001425166
5/7/2019,1178.86,3.071462232,-0.005345636
5/8/2019,1170.78,3.068475295,-0.002986937
5/9/2019,1167.97,3.067431688,-0.001043607
5/10/2019,1167.64,3.067308964,-0.000122724
5/13/2019,1136.59,3.055603831,-0.011705134
5/14/2019,1124.86,3.051098474,-0.004505357
5/15/2019,1170.8,3.068482714,0.01738424
5/16/2019,1184.5,3.073535065,0.005052351
5/17/2019,1168.78,3.067732771,-0.005802294
5/20/2019,1144.66,3.058676507,-0.009056265
5/21/2019,1154.44,3.062371366,0.003694859
5/22/2019,1155.85,3.062901477,0.000530111
5/23/2019,1145.34,3.058934428,-0.003967049
5/24/2019,1138.61,3.056374994,-0.002559435
5/28/2019,1139.56,3.056737197,0.000362203
5/29/2019,1119.94,3.049194756,-0.00754244
5/30/2019,1121.41,3.049764425,0.000569668
5/31/2019,1106.5,3.043951418,-0.005813006
6/3/2019,1038.74,3.016506856,-0.027444562
6/4/2019,1054.49,3.023042466,0.00653561
6/5/2019,1044.64,3.018966651,-0.004075814
6/6/2019,1047.76,3.020261815,0.001295163
6/7/2019,1068.37,3.028721684,0.00845987
6/10/2019,1082.76,3.034532203,0.005810519
6/11/2019,1081.04,3.033841764,-0.00069044
6/12/2019,1079.1,3.033061693,-0.000780071
6/13/2019,1091.01,3.037828731,0.004767039
6/14/2019,1086.3,3.03594978,-0.001878952
6/17/2019,1093.89,3.038973652,0.003023873
6/18/2019,1105.24,3.043456594,0.004482942
6/19/2019,1104.51,3.043169652,-0.000286942
6/20/2019,1113.2,3.046573198,0.003403545
6/21/2019,1125.37,3.051295334,0.004722136
6/24/2019,1116.7,3.047936516,-0.003358817
6/25/2019,1087.58,3.036461213,-0.011475304
6/26/2019,1080.32,3.033552416,-0.002908796
6/27/2019,1076.63,3.032066477,-0.001485939
6/28/2019,1082.8,3.034548247,0.00248177
7/1/2019,1100,3.041392685,0.006844438
7/2/2019,1112.6,3.046339056,0.00494637
7/3/2019,1122.99,3.050375889,0.004036833
7/5/2019,1132.67,3.054103398,0.003727509
7/8/2019,1116.79,3.047971517,-0.006131881
7/9/2019,1124.29,3.050878348,0.002906831
7/10/2019,1140.91,3.057251387,0.006373039
7/11/2019,1144.08,3.058456394,0.001205007
7/12/2019,1145.34,3.058934428,0.000478035
7/15/2019,1150.51,3.060890398,0.001955969
7/16/2019,1153.46,3.062002539,0.001112141
7/17/2019,1146.74,3.059464962,-0.002537577
7/18/2019,1147.24,3.059654281,0.000189319
7/19/2019,1131.55,3.053673749,-0.005980532
7/22/2019,1139.21,3.056603789,0.00293004
7/23/2019,1148.05,3.059960803,0.003357014
7/24/2019,1139.73,3.05680198,-0.003158823
7/25/2019,1135.94,3.055355393,-0.001446587
7/26/2019,1245.22,3.095246087,0.039890695
7/29/2019,1241.84,3.094065644,-0.001180443
7/30/2019,1228,3.089198367,-0.004867278
7/31/2019,1218.2,3.085718595,-0.003479772
8/1/2019,1211.78,3.08342378,-0.002294815
8/2/2019,1196.32,3.077847363,-0.005576417
8/5/2019,1154.75,3.062487971,-0.015359392
8/6/2019,1171.08,3.068586564,0.006098593
8/7/2019,1175.91,3.070374084,0.00178752
8/8/2019,1206.19,3.081415724,0.01104164
8/9/2019,1188.9,3.075145327,-0.006270397
8/12/2019,1174.5,3.069853021,-0.005292306
8/13/2019,1196.73,3.077996178,0.008143157
8/14/2019,1164.25,3.066046247,-0.011949932
8/15/2019,1169.32,3.067933378,0.001887131
8/16/2019,1179.21,3.071591153,0.003657776
8/19/2019,1200.44,3.079340458,0.007749305
8/20/2019,1183.53,3.073179271,-0.006161187
8/21/2019,1191.58,3.076123205,0.002943934
8/22/2019,1191.52,3.076101336,-2.18687E-05
8/23/2019,1153.58,3.062047718,-0.014053619
8/26/2019,1171.18,3.068623647,0.006575929
8/27/2019,1170.82,3.068490132,-0.000133515
8/28/2019,1173.75,3.069575605,0.001085473
8/29/2019,1194.24,3.077091613,0.007516008
8/30/2019,1190.53,3.075740344,-0.00135127
9/3/2019,1169.55,3.068018793,-0.00772155
9/4/2019,1182.27,3.07271667,0.004697876
9/5/2019,1212.19,3.083570697,0.010854027
9/6/2019,1206.32,3.081462528,-0.002108169
9/9/2019,1205.27,3.081084347,-0.000378181
9/10/2019,1205.7,3.081239261,0.000154914
9/11/2019,1220,3.086359831,0.00512057
9/12/2019,1234.97,3.091656408,0.005296577
9/13/2019,1240.03,3.093432192,0.001775784
9/16/2019,1231.63,3.090480259,-0.002951933
9/17/2019,1229.88,3.089862739,-0.00061752
9/18/2019,1232.65,3.09083978,0.000977041
9/19/2019,1238.75,3.092983667,0.002143887
9/20/2019,1229.84,3.089848614,-0.003135053
9/23/2019,1234.69,3.091557931,0.001709317
9/24/2019,1218.33,3.085764938,-0.005792992
9/25/2019,1245.94,3.095497129,0.00973219
9/26/2019,1242.29,3.094222989,-0.001274139
9/27/2019,1225.95,3.088472758,-0.005750231
9/30/2019,1221.14,3.086765457,-0.001707301
10/1/2019,1206,3.081347308,-0.00541815
10/2/2019,1177.92,3.071115796,-0.010231512
10/3/2019,1189.43,3.075338888,0.004223092
10/4/2019,1210.96,3.083129798,0.00779091
10/7/2019,1208.25,3.082156804,-0.000972994
10/8/2019,1190.13,3.075594403,-0.006562401
10/9/2019,1202.4,3.080048968,0.004454565
10/10/2019,1209.47,3.0825951,0.002546133
10/11/2019,1215.71,3.084829989,0.002234889
10/14/2019,1217.77,3.085565271,0.000735282
10/15/2019,1242.24,3.094205509,0.008640238
10/16/2019,1243,3.094471129,0.000265619
10/17/2019,1252.8,3.097881745,0.003410616
10/18/2019,1244.41,3.094963492,-0.002918252
10/21/2019,1244.28,3.094918121,-4.53719E-05
10/22/2019,1241.2,3.093841767,-0.001076354
10/23/2019,1257.63,3.099552889,0.005711122
10/24/2019,1259.11,3.100063673,0.000510785
10/25/2019,1264.3,3.101850138,0.001786465
10/28/2019,1288.98,3.110246179,0.008396041
10/29/2019,1260.66,3.100597973,-0.009648206
10/30/2019,1260.7,3.100611753,1.37797E-05
10/31/2019,1258.8,3.099956734,-0.000655019
11/1/2019,1272.25,3.10457246,0.004615725
11/4/2019,1289.61,3.110458392,0.005885933
11/5/2019,1291.44,3.111074234,0.000615842
11/6/2019,1291.01,3.110929606,-0.000144627
11/7/2019,1306.94,3.11625565,0.005326044
11/8/2019,1309,3.116939647,0.000683996
11/11/2019,1298.28,3.113368367,-0.00357128
11/12/2019,1297.21,3.113010288,-0.000358079
11/13/2019,1296.18,3.112665316,-0.000344972
11/14/2019,1309.15,3.11698941,0.004324094
11/15/2019,1333.54,3.125006047,0.008016637
11/18/2019,1319.84,3.120521286,-0.004484761
11/19/2019,1312.59,3.118129091,-0.002392195
11/20/2019,1301.86,3.114564283,-0.003564808
11/21/2019,1300.14,3.11399012,-0.000574163
11/22/2019,1293.67,3.111823507,-0.002166613
11/25/2019,1305.64,3.115823447,0.00399994
11/26/2019,1313,3.118264726,0.002441279
11/27/2019,1312.13,3.117976865,-0.000287861
11/29/2019,1304.09,3.115307565,-0.0026693
12/2/2019,1288.86,3.110205745,-0.005101819
12/3/2019,1294.74,3.112182565,0.00197682
12/4/2019,1318.94,3.120225039,0.008042474
12/5/2019,1326.96,3.122857832,0.002632792
12/6/2019,1339.39,3.126907052,0.00404922
12/9/2019,1342.99,3.128072779,0.001165727
12/10/2019,1342.89,3.12804044,-3.23391E-05
12/11/2019,1344.25,3.128480045,0.000439605
12/12/2019,1348.49,3.12984773,0.001367685
12/13/2019,1346.87,3.12932568,-0.000522051
12/16/2019,1360.7,3.133762385,0.004436705
12/17/2019,1354.89,3.131904037,-0.001858347
12/18/2019,1351.91,3.130947781,-0.000956257
12/19/2019,1356.44,3.132400588,0.001452808
12/20/2019,1351.22,3.130726065,-0.001674523
12/23/2019,1350.63,3.130536392,-0.000189673
12/24/2019,1344.43,3.128538195,-0.001998197
12/26/2019,1362.47,3.134326948,0.005788754
12/27/2019,1354.64,3.131823895,-0.002503053
12/30/2019,1339.71,3.127010799,-0.004813096
12/31/2019,1339.39,3.126907052,-0.000103747
1/2/2020,1368.68,3.136301921,0.009394869
1/3/2020,1361.52,3.134024025,-0.002277896
1/6/2020,1397.81,3.145448143,0.011424118
1/7/2020,1395.11,3.144608452,-0.000839691
1/8/2020,1405.04,3.147688688,0.003080237
1/9/2020,1419.79,3.152224113,0.004535425
1/10/2020,1428.96,3.155020072,0.002795959
1/13/2020,1440.03,3.15837154,0.003351468
1/14/2020,1430.59,3.155515185,-0.002856355
