Data,Zamkniecie,logprices,logrates
7/16/2019,203.84,2.309289411,-0.000149114
7/17/2019,201.8,2.304921162,-0.004368249
7/18/2019,200.78,2.30272045,-0.002200712
7/19/2019,198.36,2.2974541,-0.00526635
7/22/2019,202.32,2.306038816,0.008584717
7/23/2019,202.36,2.306124671,8.58544E-05
7/24/2019,204.66,2.31103297,0.004908299
7/25/2019,200.71,2.302569011,-0.008463959
7/26/2019,199.75,2.300486788,-0.002082223
7/29/2019,195.94,2.292123104,-0.008363684
7/30/2019,197.04,2.294554399,0.002431295
7/31/2019,194.23,2.28831631,-0.006238089
8/1/2019,192.73,2.284949321,-0.003366989
8/2/2019,189.02,2.276507759,-0.008441563
8/5/2019,181.73,2.259426627,-0.017081132
8/6/2019,184.51,2.266019909,0.006593282
8/7/2019,185.15,2.267523716,0.001503808
8/8/2019,190.16,2.279119169,0.011595452
8/9/2019,187.85,2.273811199,-0.005307969
8/12/2019,185.37,2.26803945,-0.005771749
8/13/2019,188.45,2.275196142,0.007156692
8/14/2019,179.71,2.254572244,-0.020623898
8/15/2019,182.59,2.261476989,0.006904744
8/16/2019,183.7,2.264109156,0.002632168
8/19/2019,186.17,2.269909699,0.005800542
8/20/2019,183.81,2.264369135,-0.005540564
8/21/2019,183.55,2.263754389,-0.000614746
8/22/2019,182.04,2.260166827,-0.003587562
8/23/2019,177.75,2.249809609,-0.010357217
8/26/2019,180.36,2.256140227,0.006330617
8/27/2019,181.3,2.258397804,0.002257577
8/28/2019,181.76,2.259498314,0.00110051
8/29/2019,185.57,2.268507768,0.009009454
8/30/2019,185.67,2.268741737,0.00023397
9/3/2019,182.39,2.261001023,-0.007740714
9/4/2019,187.14,2.272166625,0.011165602
9/5/2019,190.9,2.280805928,0.008639303
9/6/2019,187.49,2.272978109,-0.007827819
9/9/2019,188.76,2.275909969,0.00293186
9/10/2019,186.17,2.269909699,-0.00600027
9/11/2019,188.49,2.275288314,0.005378616
9/12/2019,187.47,2.272931779,-0.002356535
9/13/2019,187.19,2.272282644,-0.000649135
9/16/2019,186.22,2.270026322,-0.002256322
9/17/2019,188.08,2.274342616,0.004316294
9/18/2019,188.14,2.27448114,0.000138524
9/19/2019,190.14,2.27907349,0.00459235
9/20/2019,189.93,2.278593568,-0.000479921
